praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
-0.3493839020560939,-0.34988540446561966,-0.2956789424942999,-0.4399030063330194,-0.3949778089825078,4.921464437356419,1.0950793668661423,0.7233909309878207,-0.23084927311326436,-0.22013820389198835,-0.0787998120113699
-0.33662994835316346,-0.3162868225914316,-0.2862644077365856,-0.4096945023599031,0.30935614407256,-0.3954706260043075,-0.39817262988756863,-0.3495585285276357,-0.12816431178937457,-0.1602353576075434,-0.08374433285830267
-0.20789472816420929,-0.3014409375772555,-0.32665785078488674,-0.47694438620481666,-0.23977839488367889,0.16189550198458705,-0.27107190059189773,-0.5609693109210515,-0.03673249691193844,-0.17976065244076436,-0.22578693173382636
-0.19992350709987777,-0.17329750903384059,-0.05777110469800679,-0.34604086898797953,-0.09136365462523595,-0.19954798707487795,-0.38727828166222544,-0.13814774613421982,-0.1914632605506765,-0.19776941951994878,-0.130942031851752
0.004538313200225848,-0.20845881564636295,-0.27945795355364356,-0.5209265294894848,0.15458077208875515,-0.42925039133696774,-0.3342591202988884,-0.22557325765029404,-0.12314058569720775,-0.22430865521558896,-0.29415616999005156
-0.30753499146835334,-0.3360813359436664,-0.1321968186610183,-0.3838014989543749,0.3666018296008165,-0.5988248133069224,-0.41996132633825506,-0.2446479147083466,-0.3009804893599132,-0.2301852002624807,-0.04463766797801607
-0.321086067277717,-0.3142031896069858,-0.17290832031599893,-0.05186758029739505,0.5044155169836564,-0.5988248133069224,-0.43957115314387285,-0.258953907501886,-0.023670809072304698,-0.19037634671902043,-0.27747964967903277
-0.3573551231204254,-0.3405090560356136,-0.3081468398761377,-0.5286225055016834,-0.3807723981291997,-0.39209264947104144,-0.3676684548566076,-0.37340184985020136,-0.15931141356080886,-0.20990164155224145,-0.2860201856873712
-0.29119398828647375,-0.34884358797339676,-0.25496744083931927,-0.005116324148524646,0.3750826719012989,-0.36506883720491323,-0.41197213763967006,-0.37340184985020136,-0.0970172100179403,-0.2262043149081347,-0.2675906079851672
-0.0432890131857633,-0.17694386675662072,-0.19898912606372088,-0.44242038166411235,-0.537667980688125,-0.18941405747507983,-0.3676684548566076,-0.08410288446973757,-0.21256291013777714,-0.22089646776900665,-0.20286233507986526
-0.3661234662911901,-0.3698101448793823,-0.32404977021011455,-0.5039162647522418,-0.4115154514684486,-0.5538977254144841,-0.47806451687341894,-0.3495585285276357,-0.3039947250152133,-0.2597006216754177,-0.33106027558397716
-0.06720267637875788,-0.2865950525630794,-0.2862644077365856,-0.08783008502729535,-0.129527444977407,-0.5474795700012787,-0.43957115314387285,-0.30823010490185515,-0.07491281521240625,-0.21558862062987863,-0.25140853975884175
2.9817893807280504,2.99382462732373,-0.2454256826389332,-0.5035566397049429,-0.23553797373343768,-0.8498084697285881,-0.48532741569031435,-0.847724988693775,-0.2925406295250729,-0.19303027028858447,-0.27568164209832996
-0.33503570414029715,-0.32670498751366045,-0.33448209250920335,-0.5371456191226698,-0.32882723903874467,-0.19617001054161187,-0.35677410663126435,-0.5212304420501087,0.036613904033697194,-0.14241615649761355,-0.21994340709654217
-0.3585508062800752,-0.3449367761275609,-0.2104392359041842,-0.35790849554884663,1.153199952970564,-0.17590215134201567,-0.38727828166222544,-0.43062582102435903,-0.2276340884142776,-0.21824254419944264,-0.3158221613375207
-0.1596688407250036,-0.32462135452921465,-0.16527491375569003,-0.4176062534004812,-0.22493692085783462,-0.22994977587427215,-0.39672005012418954,-0.5005662302372185,-0.18141580836634288,-0.23757827306340906,-0.2896162008487769
-0.4717421453935828,-0.3842393032966693,-0.19008348507669387,-0.01590507556749474,0.5955845717138428,3.9080714773766108,0.7028828307537861,3.5273655185215467,-0.3070089606705134,-0.1553066424069245,-0.324272796966824
-0.260903348242014,-0.16939069718800479,-0.22952275230495636,-0.48161951181970375,-0.41766406213629836,-0.6971239304249637,-0.4606335597128698,-0.9283154147640471,-0.30600421545208,-0.23264955786279018,-0.10307291435085812
-0.43188604007192516,-0.35379221631145547,-0.20280582934387534,-0.4697518852588366,-0.3563899765153126,0.40173183584647504,-0.24347288508769488,-0.303461440637342,0.15919282068256757,-0.13767700726624924,-0.008228014468783755
-0.3453982915239281,-0.3347790653283878,-0.32175974824202186,-0.529161943072632,-0.18677313050566355,0.14162764278499082,-0.12145618496385084,1.66917601011626,0.05268982752863096,-0.10317600086191699,0.07807634940495217
-0.44703136009415506,-0.3605640235109042,-0.25751190969275556,-0.36582024658942475,0.050690453907845136,-0.23670572894080416,-0.39090973107067317,0.03829283165276635,-0.2844021932557627,-0.2651411649930239,-0.301123449365275
-0.047274623717929065,-0.31732863908365444,-0.2806029645376899,-0.09502258597327541,-0.06804133829890925,-0.4495182505365639,-0.44828663172414746,-0.5339468800888104,-0.28289507542811265,-0.24250698826402795,-0.33186937899529345
-0.2987666482975887,-0.0743249422726665,-0.2800304590456667,-0.3809244985759829,-0.2843028169612118,0.8003330667718661,0.05503225628670931,0.1432034454720554,-0.09500771958107354,-0.21786341226093348,-0.2729846307272757
-0.41195798741109635,-0.34780177148117386,-0.20407806377059345,0.31135371747459806,-0.19101355165590478,-0.4326283678702338,-0.4584546900678011,-0.1238417533406804,-0.15227819703177534,-0.22885823847769873,-0.08599184233418121
-0.4422486274555561,-0.3313931617286634,-0.19898912606372088,-0.48161951181970375,-0.3606303976655538,-0.6863144055185123,-0.5722643145285532,-0.7294621149338492,-0.18443004402164298,-0.21824254419944264,-0.26129758145270726
-0.45699538642456944,-0.3402486019125579,-0.22952275230495636,-0.4866542624818898,0.033728769306880214,-0.459652180136362,-0.45700211030442206,-0.45923780661143787,-0.12816431178937457,-0.22184429761527952,-0.2873686913728984
-0.3465939746835779,-0.34415541375839376,-0.18563066458318037,0.16031119760901677,0.25423066911942405,-0.5170777812018844,-0.449012921605837,-0.1969612720632152,-0.22100276997261745,-0.21047033946000515,-0.25770156629130164
-0.20550336184490986,-0.3405090560356136,-0.25751190969275556,-0.46219975926555756,-0.06380091714866797,-0.6572638073324245,-0.4424763126706311,0.06531526248500748,-0.2075391840456103,-0.24023219663297307,-0.324272796966824
4.488350161886709,4.163263639843919,-0.29268919159151224,-0.5151725287327008,0.12913824518730788,-0.7548873291438127,-0.09458345934133754,-0.6738276985145292,-0.30389425049337,-0.21748428032242437,-0.3253066513257281
-0.3226803114905833,-0.30743138240753703,-0.2872185835566242,-0.516539103912437,-0.11256576037644209,-0.7798843554899814,-0.4156035870481178,0.3180544685042039,-0.19648698664284334,-0.20838511379820485,-0.25140853975884175
-0.3127162851601689,-0.33191406997477485,-0.06031557355144307,0.10277119004117628,-0.08712323347499473,-0.5103218281353524,-0.45046550136921604,-0.22557325765029404,-0.21356765535621053,-0.19776941951994878,-0.1808367422162556
-0.1891623586630302,-0.2837300572094664,-0.3020401146278906,-0.5373254316463193,-0.31186555443777975,-0.32453311880572094,-0.24347288508769488,-0.7898651956176822,-0.13318803788154138,-0.19833811742771248,-0.3082255793090512
-0.2565191766566316,-0.2891995937936366,-0.31043686184423036,-0.5328660810598117,-0.18677313050566355,-0.16914619827548363,-0.37565764355519266,-0.5498424276371875,-0.20452494839031027,-0.2366304432171362,-0.3089447823413324
-0.16245876809751963,-0.2837300572094664,-0.2842288326538366,-0.3075609889269862,-0.33730808133922713,-0.6633441650923033,-0.5085686919043799,-0.14609551990840838,-0.13720701875527486,-0.185258065549147,0.1940478383602848
-0.3585508062800752,-0.35170858332700966,-0.2645091990397054,0.1279449433521065,-0.129527444977407,-0.35493490760511515,-0.33934314947071526,0.5898683315814528,-0.18543478924007634,-0.23776783903266363,-0.14352808491667185
0.5784662298320957,0.7226646742778406,0.5688043504606797,0.29696871558263793,-0.412999598871033,0.2598568214493018,0.6157280449510404,-0.9697710027702146,0.19938262941990215,0.30931954823603325,0.2524830847331268
-0.11702280803082991,-0.3082127447767042,-0.24860626870572855,0.14592619571705664,1.153199952970564,-0.7102980389047011,-0.5381286900891445,-0.2843867835792894,-0.08897924827047338,-0.20990164155224145,-0.28781819326807406
0.3393295979021499,0.4231424327637611,-0.2657814334664235,-0.4780232613467137,-0.20161460453150784,-0.7005019069582297,0.004191964568440949,-0.4051929449469556,-0.2921387314376996,-0.1782441246867278,-0.29222331184079603
0.8773870197445279,1.1602276010114523,-0.24097286214541966,-0.4974430139008599,-0.16981144590469863,-0.8548754345284871,-0.17011760703705056,-0.7342307791983622,-0.29917194796673313,-0.20781641589044114,-0.31690096588594235
-0.3744932484087382,-0.32566317102143755,-0.17990560966294872,-0.4564457585087735,-0.5151937485918466,-0.5272117108016825,-0.41850874657487597,0.36733066590417296,-0.19749173186127666,-0.22582518296962553,-0.30323610827260084
-0.3290572883420485,-0.34415541375839376,-0.2288866350915973,-0.4524898829884845,-0.4305973466445341,-0.12861047987629134,-0.4156035870481178,-0.47831246366949043,-0.2758618588990791,-0.22317125940006155,-0.3124059469341853
-0.07915950797525517,-0.21314698986136593,-0.27945795355364356,-0.4974430139008599,0.09097445483513676,-0.09483071454363107,-0.36548958521153896,-0.2716703455405877,-0.27154145445981565,-0.23985306469446394,-0.2720856269369243
-0.2310112692507707,-0.34806222560422956,-0.2727787228133733,-0.39351137523144797,-0.1613306036042162,0.26999075104909975,-0.22749450769052484,-0.4497004780824116,-0.12314058569720775,-0.2032668326283314,-0.23702447911321906
-0.27126593562564494,-0.3358208818206107,-0.27341484002673233,-0.4542880082249795,-0.1761720776300605,-0.39209264947104144,-0.389457151307294,-0.5005662302372185,-0.1864395344585097,-0.20156073890504023,-0.1992663199184596
-0.14053791017060793,-0.31029637776115,-0.26132861297291,-0.3348924925217105,-0.316105975588021,-0.8055569771428032,-0.5143790109578963,-0.13814774613421982,-0.12113109526034102,-0.18810155508796558,-0.21320087866890655
0.21976128193717703,0.3189607835414726,-0.3156530229937748,-0.4798213865832087,-0.036238179672100045,-0.8305540034889718,0.20174281238799802,-0.56891708469524,-0.3070089606705134,-0.21786341226093348,-0.3136645522406773
-0.35496375680112596,-0.3358208818206107,-0.19898912606372088,-0.15975509448709596,-0.010795652770652626,-0.5001878985355543,-0.44102373290725194,-0.5180513325404332,-0.2967605594424931,-0.247814835403156,0.05290424327511249
-0.3533695125882596,-0.3360813359436664,-0.1067521301266554,0.7249225218684516,2.7645599900622306,-0.6261864232263772,-0.4424763126706311,0.11459145988497658,-0.21055341970091046,-0.23568261337086333,-0.21230187487855512
0.2755598293874977,0.4596060099915621,1.2494497687548873,1.0162188101806442,-0.39837014590270076,3.941851242709271,6.934450015650108,-0.8513809646299018,0.26368632339963743,0.39272857470804523,0.2569781036848839
2.3281492534528656,2.4364528039844866,-0.25433132362596017,-0.49348713838057084,-0.5639585918196207,-0.7211075638111525,-0.5013057930874845,-0.9389654316214596,-0.3070089606705134,-0.2205173358304975,-0.28197466863078985
-0.3916313736970509,-0.3397276936664465,-0.11502165390032332,0.6817675161925713,-0.015036073920893912,-0.2839974004065286,-0.3792890929636404,-0.38293917837922764,-0.239691031035478,-0.19378853416560277,-0.14352808491667185
-0.3936241789631338,-0.3664502866919635,0.026832484678749834,0.45160748592120925,0.3666018296008165,0.13149371318519273,-0.21006355052997572,-0.1604015127019478,-0.1834252988032096,-0.20781641589044114,0.012898574604474529
-0.3438040473110618,-0.357959482280347,-0.23906451050534244,-0.3838014989543749,0.555300570786551,-0.03402713694484255,-0.2768822196454141,-0.1969612720632152,-0.17337784661887595,-0.2191903740457155,-0.24826202649261175
7.182622881630764,6.61934602025937,-0.23143110394503358,0.8220212846391824,3.124995787832735,-0.7893426897831262,-0.4424763126706311,-0.8764959297563376,-0.30118143840359984,-0.226962578785153,-0.323014191660332
-0.30394794198940417,-0.32175635917560175,-0.31635275192846973,-0.5370017691037502,-0.2206964997075934,-0.7447533995440148,-0.5464810237285743,-0.6976710198370949,-0.2779718238577892,-0.22923737041620784,0.07088431908214081
-0.08314511850742093,-0.17694386675662072,-0.29052639306609146,0.2825837136906778,0.30935614407256,-0.7055688717581287,-0.4308556745635983,1.1923095836649462,-0.2085439292640437,-0.23132259607800817,-0.3305658234992839
0.29548788204832654,0.41532880907208947,10.282314198453717,9.132956127719144,0.7079557321952353,-0.04416106654464066,0.6956199319368906,-0.9718533194990521,2.5565149118645745,2.548093645132537,3.1248001949059003
-0.3625364168122409,-0.34780177148117386,-0.2956789424942999,-0.5221492546503014,-0.129527444977407,-0.16914619827548363,-0.34152201911578384,-0.058670008392334154,-0.16533988487140908,-0.20440422844385883,-0.221741414677245
-0.47732200013861487,-0.3313931617286634,0.10316655028183853,-0.09142633550028538,3.5702400086080637,-0.5204557577351504,-0.2739770601186559,1.116010955432736,-0.17840157271104276,-0.2575964394166919,-0.2967183307925531
0.5226676823817751,0.8815416893418305,0.5242761455255446,0.3760862259884186,-0.4865709058277183,0.3003925398484942,0.8844553011761731,-0.9782433296134996,0.11799826672679964,0.2733020140776644,0.44127388070692414
-0.13734942174487527,-0.339206785420335,-0.20407806377059345,-0.43882413119112235,-0.4865709058277183,0.09771394785253246,-0.19626404277787426,-0.05072223461814559,-0.021661318635437975,-0.12289086166439256,0.5626393924043652
-0.41674072004969526,-0.32566317102143755,-0.22443381459808381,-0.23491672937258765,-0.4291131992419497,-0.12861047987629134,-0.3248173518369243,-0.2446479147083466,-0.026685044727604797,-0.1613727534230708,-0.04958218882494889
-0.39521842317600014,-0.3277468040058833,-0.24033674493206061,-0.04827132982440502,0.06765213850881005,1.171910485431129,0.08481014143598084,0.4166068633041421,-0.21929470310128069,-0.21881124210720634,-0.09273437076181683
-0.44543711588128876,-0.3371231524358893,-0.3194061145525933,-0.5332976311165705,-0.4452267996128664,-0.6508456519192192,-0.40180407929601636,0.13366611694302913,-0.039746732567238506,-0.1837415377951104,-0.2855706837921955
0.22773250300150855,0.3189607835414726,-0.3017220560212111,0.2322362070688174,-0.1804124987803017,-0.8548754345284871,-0.43666599361711467,-0.9795785556075634,-0.0487894395331388,-0.1365396114507218,0.07807634940495217
-0.27764291247711015,-0.31029637776115,-0.07240180060526544,-0.4938467634278699,0.4662517266314854,-0.7748173906900823,-0.5336983218108383,-0.3670436308308505,-0.2793784671635959,-0.25789974496749923,-0.3158221613375207
-0.23818536820866912,-0.30456638705392414,-0.22125322853128845,-0.4370260059546273,-0.3807723981291997,-0.43938432093676577,-0.40035149953263727,-0.2716703455405877,-0.2300454769385177,-0.23454521755533592,-0.22264041846759644
1.8857464843824658,1.76969024896184,-0.3171797043058366,-0.44853400746819544,-0.22917734200807582,-0.33804502493878497,0.8263521106410093,-0.7580741005209279,-0.28349792255917267,-0.22317125940006155,-0.27658064588868136
-0.40956662109179687,-0.3590012987725699,-0.22761440066487917,-0.2510998565010428,-0.5073489694639003,-0.13536643294282336,-0.373478773910124,-0.21762548387610547,-0.2300454769385177,-0.2150199227221149,-0.11925498257718362
-0.32427455570344954,-0.3053477494230913,-0.13028846702094105,0.12075244240612643,0.6613110995425817,0.20918717345031138,-0.2826925386989305,-0.5307677705791349,-0.3070089606705134,-0.15625447225319736,-0.31982272820458446
-0.2732587408917278,-0.246745571735554,-0.22443381459808381,-0.45320913308308247,-0.4918714322655198,-0.6305777927196229,-0.4809696764001771,0.5898683315814528,-0.22009849927602737,-0.22317125940006155,-0.14847260576360463
-0.21865587660105687,-0.3287886204981062,-0.22061711131792935,-0.4665152598331456,-0.37335166111627754,0.07069013558640422,-0.32990138100875116,0.378457549188037,-0.21457240057464388,-0.2581082675336793,-0.31218119598659744
-0.20550336184490986,-0.3181100014528216,-0.29186223921414545,-0.514705016171212,-0.5518733915414332,-0.5305896873349486,-0.4105195578762909,-0.3495585285276357,-0.23235639094091443,-0.23397651964757216,-0.30665232267593623
4.018048119091149,3.7335143368019783,-0.33448209250920335,-0.505318802436708,-0.2524996583344026,-0.8427147190087295,-0.2855976982256887,-0.8319883966208816,-0.2948515435274697,-0.230943464139499,-0.08599184233418121
-0.25851198192271446,-0.3721021411622727,-0.17608890638279429,-0.4460166321371024,-0.4263569254942929,-0.07456285534403485,-0.26816674106513955,-0.18265527926967579,-0.13519752831840812,-0.21407209287584203,-0.052279200196003114
-0.300360892510455,-0.35144812920395396,-0.2632369646129872,-0.4859350123872917,-0.12104660267692459,-0.19617001054161187,-0.40180407929601636,-0.4051929449469556,-0.08295077695987317,-0.185258065549147,-0.24736302270226038
0.6820921036684056,0.9518643025668753,0.7787230308691736,0.660190013354631,-0.46070433681124684,3.9080714773766108,5.256720388947252,-0.9691669719633762,0.8082582317905209,1.1282445354157875,0.8188554726545187
-0.4035882052935482,-0.29987821283892113,-0.27341484002673233,-0.3093591141634812,-0.3203463967382622,-0.5772057634940198,-0.2652615815383813,0.1749945405688097,-0.21658189101151062,-0.22089646776900665,-0.20151382939433815
-0.3613407336525912,-0.3324349782208863,0.09108032322801621,0.771673778017322,0.934818263733141,0.07069013558640422,-0.2855976982256887,-0.4004242806824425,-0.2765651805519824,-0.1642162429618894,-0.3222949886280509
-0.44862560430702136,-0.3603035693878485,-0.21680040803777492,-0.4672345099277436,-0.4793621898723082,-0.6548992237591383,-0.4831485460452457,0.1543303287559194,-0.1161073691681742,-0.2072477179826774,-0.059920732413990166
-0.3916313736970509,-0.3376440606820007,-0.20662253262402974,-0.2712388591497869,-0.18465291993054297,-0.344800978005317,-0.38509941201715675,0.8664508589232149,-0.021661318635437975,-0.14469094812866842,0.029080642830799988
-0.370906198929789,-0.34519723025061666,-0.2759593088801686,-0.41544850311668713,-0.3309474496138653,-0.3954706260043075,-0.40906697811291187,-0.33366298097925856,-0.010609121232670956,-0.18810155508796558,-0.29743753382483423
-0.4219220137415107,-0.32670498751366045,-0.3246222757021377,-0.5293777181010113,-0.10832533922620087,-0.3143991892059228,-0.1425185915328477,1.004742122594096,-0.2816893811659926,-0.19909638130473079,-0.031152611122744832
0.04439441852188347,0.19915188693584082,0.7596395144684014,0.4983587420700797,-0.3521495553650714,-0.003625348145448355,0.4922587650638172,-0.9837908757078833,1.9034305198828878,1.9793957373688187,1.52457344808038
5.209745668208712,5.009739539775013,-0.28912693519670146,-0.4301931300559463,1.0917138462920661,-0.7241477426910918,-0.44538147219738927,-0.7262830054241737,-0.30610468997392337,-0.25272459400684943,-0.30355075959922384
-0.33941987572567944,-0.37986367402933313,-0.20280582934387534,0.11715619193313641,0.6061856245894459,-0.3042652596061247,-0.48605370557200395,-0.5577902014113761,-0.3070089606705134,-0.2651411649930239,-0.33137492691060016
-0.20789472816420929,-0.2837300572094664,-0.17736114080951243,-0.4312720051978433,-0.2206964997075934,0.9590979638353695,-0.0067023836569022706,-0.025289358540742178,0.00044307617009606455,-0.1642162429618894,0.16258270569798525
-0.44703136009415506,-0.2891995937936366,-0.22252546295800657,-0.4550072583195775,-0.4305973466445341,1.2664938283625777,0.18721701475420707,0.02875550312374007,-0.2529536679187984,-0.23700957515564533,-0.25590355871059883
-0.36731914945083977,-0.3603035693878485,-0.1245634121007094,-0.4197640036842752,-0.3949778089825078,-0.18265810440854782,-0.28777656787075734,-0.033237132314930744,-0.2444133335621148,-0.24838353331091967,-0.025309086485460642
-0.45380689799883683,-0.3612932950554602,-0.16336656211561285,-0.4550072583195775,-0.4191482095388828,0.8780265270369846,-0.047374617031516915,-0.258953907501886,-0.19246800576910986,-0.2254460510311164,-0.18218524790178273
0.17591956608335363,0.3580289019998308,-0.21807264246449307,-0.5300969681956093,-0.1337678661276482,-0.8180554903158874,-0.4105195578762909,-0.898431785373098,-0.30389425049337,-0.21198686721404175,-0.2630955890334101
-0.17481416074723347,-0.22799287487554207,-0.2872185835566242,-0.2180143521495345,-0.42784107289687734,-0.4765420628026921,-0.46353871923962797,-0.0078042562375273345,-0.18543478924007634,-0.1805189163177827,-0.141730077335969
0.24766055566233736,0.4986741284499203,0.39069153072013935,0.2681987117987177,-0.29702408041193545,0.5233389910440518,1.5381161946967665,-0.9642393522233794,0.07378947711573162,0.11975357898146052,-0.160159655038173
-0.3864500800052355,-0.34754131735811816,-0.24797015149236945,-0.5224729171928705,0.033728769306880214,1.2664938283625777,-0.01687044200055588,-0.6817754722887177,-0.09299822914420681,-0.20023377712025822,-0.10532042382673666
-0.2931867935525566,-0.2899809561628037,-0.2288866350915973,-0.4197640036842752,-0.25674007948464383,-0.6788828571453271,-0.42940309480021915,0.5342339151621329,-0.17840157271104276,-0.23492434949384502,-0.3020224531556264
-0.46018387485030204,-0.3842393032966693,-0.21616429082441582,-0.3406464932784945,-0.34154850248946833,-0.823460252769113,-0.5441568961071678,0.05577793395598119,-0.3070089606705134,-0.26696099829786785,-0.33186937899529345
-0.3226803114905833,-0.34415541375839376,-0.29396142601823044,0.5666875010568903,0.25423066911942405,-0.829540610528992,-0.43957115314387285,0.36733066590417296,-0.09098873870734009,-0.21312426302956916,-0.2873686913728984
-0.24496090611335086,-0.2933668597625281,-0.22570604902480193,-0.4672345099277436,-0.44777105230301106,-0.003625348145448355,-0.1584969689300178,1.6214893674711286,-0.11208838829444076,-0.18810155508796558,-0.14667459818290177
-0.19992350709987777,-0.24049467278221667,-0.22252546295800657,-0.4230006291099662,-0.3606303976655538,-0.2535956116071343,-0.35677410663126435,-0.15404329368259695,-0.19849647707971005,-0.2066790200749137,-0.15027061334430747
-0.30394794198940417,-0.2790418829944634,-0.17736114080951243,-0.5010392643738499,-0.39328164052241127,0.08758001825273436,-0.1810119552623938,1.8154150475613298,-0.26681915193317884,-0.21748428032242437,-0.1875792706438912
-0.30753499146835334,-0.38106176299538946,-0.21934487689121118,-0.4593227588871655,-0.34154850248946833,0.15176157238478893,-0.2739770601186559,0.20678563566556396,-0.3070089606705134,-0.2589423577983994,-0.32755416080160665
-0.32427455570344954,-0.38400489458591913,-0.22379769738472471,-0.46363825945475357,-0.5605662548994277,0.17878538465091717,-0.389457151307294,0.378457549188037,-0.3070089606705134,-0.06412541119547502,-0.3259809041684917
-0.023360960524934492,-0.26107054850361866,-0.252422971985883,-0.502837389610345,-0.34578892363970953,-0.6633441650923033,-0.41342471740304915,-0.303461440637342,-0.2793784671635959,-0.1829832739180921,0.7109750178123488
-0.260903348242014,-0.32097499680643454,-0.21934487689121118,-0.44242038166411235,0.3581209873003341,0.6145443574422346,-0.12581392425398807,0.9173166110780218,-0.10706466220227394,-0.1748319372401455,-0.25770156629130164
-0.25851198192271446,-0.3376440606820007,-0.30636571167873233,-0.5301688932050691,-0.3500293447899508,-0.42925039133696774,-0.4787908067551085,-0.30823010490185515,-0.11208838829444076,-0.1740736733631272,-0.25590355871059883
-0.24057673452796854,-0.30951501539198284,-0.29879591683975937,-0.4798213865832087,0.027368137581518355,-0.43938432093676577,-0.38364683225377766,0.7694880188781145,-0.2115581649193438,-0.21596775256838777,0.39632369118935334
0.18389078714768517,0.3189607835414726,1.8982893263811413,1.8361639180223712,0.09097445483513676,2.009648665681104,3.448258583540278,-0.9459594725427457,0.5530529463084464,0.6619122510495385,0.8008753968474904
-0.3661234662911901,-0.3313931617286634,-0.18181396130302593,1.8145864151844309,1.7892631255067482,-0.22657179934100607,-0.4439288924340101,-0.5466633181275121,-0.28982781743530284,-0.22847910653918957,0.1535926677944711
-0.015389739460602965,-0.16522343121911326,-0.04759322928426162,0.2322362070688174,0.3835635142017815,-0.19617001054161187,-0.33643798994395707,-0.06661778216652273,-0.04677994909627208,-0.22582518296962553,-0.28646968758254693
-0.31431052937303516,-0.31941227206810024,-0.25433132362596017,-0.4819791368670027,-0.3055049227124179,-0.09483071454363107,-0.2587249726031754,0.9872570202908811,-0.13218329266310805,-0.20212943681280396,-0.2334284639518134
0.15599151342252482,0.26426541769977113,1.5675083754344235,1.4981163735613083,-0.36275060824067445,4.549887018697156,6.600356670072916,-0.9728070523519547,-0.21256291013777714,-0.18601632942616528,4.001328890498531
0.5067252402531119,0.5820194478277511,-0.22697828345152007,-0.42407950425186325,0.09097445483513676,-0.6528724378391787,-0.12581392425398807,-0.5943499607726435,-0.30278903075309327,-0.19378853416560277,0.18955281940852772
-0.42471194111402677,-0.3371231524358893,-0.2104392359041842,0.35091247267748843,-0.0001945998950495582,1.0807051190329462,-0.011786412828729128,-0.5800439679791041,-0.15629717790550876,-0.2262043149081347,-0.16150816072370017
0.3393295979021499,0.3580289019998308,-0.21807264246449307,-0.44242038166411235,-0.5298232015601788,-0.8548754345284871,-0.3524163673411271,-0.7533054362564148,-0.3018847600565032,-0.17729629484045495,-0.28017666105008704
3.308609444365643,3.212606090690536,-0.23461169001182894,-0.46579600973854757,-0.29278365926169425,-0.5170777812018844,-0.23693627615248897,1.4625338919873574,-0.29967432057594984,-0.19113461059603873,-0.2900657027439526
1.0208689989024953,0.9049825604168454,-0.23906451050534244,-0.3611451209745377,-0.04895944312282368,-0.7437400065840349,-0.011786412828729128,-0.6150141725855338,-0.3070089606705134,-0.24895223121868343,-0.32670010720077275
-0.20789472816420929,-0.2959714009930853,-0.18563066458318037,0.649401261935661,0.907255526256573,-0.7548873291438127,-0.5187367502480336,-0.30823010490185515,-0.24099719981944137,-0.2169155824146606,-0.2446660113312061
-0.3864500800052355,-0.31029637776115,-0.19008348507669387,-0.35790849554884663,1.4055050114099172,-0.6528724378391787,-0.4584546900678011,-0.10794620579230327,-0.1613209039976756,-0.21350339496807832,-0.2792776572597356
-0.2497436387519498,-0.3376440606820007,-0.2104392359041842,-0.4855753873399927,-0.3879811140846097,-0.17590215134201567,0.22353150883868447,0.7694880188781145,-0.07893179608613973,-0.16232058326934368,-0.27658064588868136
